orderline_id,order_id,variant_id,title_snapshot,quantity,unit_price,line_discount,line_tax
1187,560,6,Organic Panty Liners - Day / 30,2,4.07,0.0,0.57
1188,561,5,Organic Postpartum Pads - Postpartum / 20,4,10.65,0.0,5.54
1189,561,16,Menstrual Cup - Size S,1,14.34,0.0,1.86
1190,562,15,Organic Tampons w/ Applicator - Super / 32,4,12.41,0.0,6.45
1191,563,15,Organic Tampons w/ Applicator - Super / 32,4,12.26,7.36,5.42
1192,563,12,Organic Tampons w/ Applicator - Regular / 16,6,6.0,0.0,4.68
1193,564,12,Organic Tampons w/ Applicator - Regular / 16,4,6.16,0.0,3.2
1194,564,15,Organic Tampons w/ Applicator - Super / 32,1,12.45,0.0,1.62
1195,565,15,Organic Tampons w/ Applicator - Super / 32,4,12.27,2.45,3.26
1196,565,22,Wall-Mounted Steel Dispenser - Steel,2,36.01,0.0,5.04
1197,566,10,Organic Tampons - Super / 16,3,5.41,0.0,1.14
1198,567,4,Organic Night Pads - Night / 28,1,13.14,0.0,0.92
1199,567,16,Menstrual Cup - Size S,4,14.34,0.0,4.02
1200,568,9,Organic Tampons - Regular / 32,2,8.52,0.85,1.13
1201,569,20,Period Underwear - Size M,2,17.61,0.0,4.58
1202,569,4,Organic Night Pads - Night / 28,2,13.0,0.0,3.38
1203,570,4,Organic Night Pads - Night / 28,4,13.26,0.0,6.9
1204,571,8,Organic Tampons - Regular / 16,10,4.79,2.4,3.19
1205,571,16,Menstrual Cup - Size S,10,14.37,0.0,10.06
1206,572,15,Organic Tampons w/ Applicator - Super / 32,2,12.29,0.0,1.72
1207,572,10,Organic Tampons - Super / 16,3,5.35,0.0,1.12
1208,572,14,Organic Tampons w/ Applicator - Super / 16,4,6.78,0.0,1.9
1209,573,25,Cramp Relief Balm - 30 ml,1,3.79,0.19,0.47
1210,573,4,Organic Night Pads - Night / 28,3,13.05,0.0,5.09
1211,573,20,Period Underwear - Size M,1,17.64,0.88,2.18
1212,574,3,Organic Night Pads - Night / 14,8,7.3,8.76,6.45
1213,574,8,Organic Tampons - Regular / 16,8,4.82,3.86,4.51
1214,574,1,Organic Daily Pads - Regular / 20,8,5.6,0.0,5.82
1215,574,23,Plexi Dispenser - Plexi,12,21.66,0.0,33.79
1216,575,15,Organic Tampons w/ Applicator - Super / 32,3,12.46,0.0,2.62
1217,576,21,Period Underwear - Size L,3,17.62,0.0,6.87
1218,576,19,Period Underwear - Size S,1,17.68,0.0,2.3
1219,576,22,Wall-Mounted Steel Dispenser - Steel,1,36.09,0.0,4.69
1220,576,14,Organic Tampons w/ Applicator - Super / 16,3,6.75,0.0,2.63
1221,577,14,Organic Tampons w/ Applicator - Super / 16,10,6.77,3.38,4.5
1222,577,9,Organic Tampons - Regular / 32,6,8.55,2.57,3.41
1223,577,16,Menstrual Cup - Size S,8,14.38,5.75,7.65
1224,577,23,Plexi Dispenser - Plexi,6,21.64,12.98,8.18
1225,578,17,Menstrual Cup - Size M,1,14.31,0.72,1.77
1226,579,9,Organic Tampons - Regular / 32,10,8.59,8.59,10.05
1227,579,7,Organic Panty Liners - Day / 60,6,7.05,6.34,4.67
1228,580,7,Organic Panty Liners - Day / 60,3,7.09,0.0,2.77
1229,581,22,Wall-Mounted Steel Dispenser - Steel,8,36.02,28.82,18.15
1230,581,20,Period Underwear - Size M,8,17.64,0.0,9.88
1231,581,22,Wall-Mounted Steel Dispenser - Steel,8,36.16,43.39,17.21
1232,582,13,Organic Tampons w/ Applicator - Regular / 32,1,11.11,0.56,1.37
1233,582,5,Organic Postpartum Pads - Postpartum / 20,1,10.7,0.0,1.39
1234,582,15,Organic Tampons w/ Applicator - Super / 32,4,12.44,0.0,6.47
1235,582,21,Period Underwear - Size L,4,17.77,0.0,9.24
1236,583,11,Organic Tampons - Super / 32,1,9.55,0.0,1.24
1237,583,5,Organic Postpartum Pads - Postpartum / 20,4,10.56,0.0,5.49
1238,583,24,Heat Patches (5-pack) - 5-pack,3,4.58,0.0,1.79
1239,584,4,Organic Night Pads - Night / 28,1,13.18,0.0,0.92
1240,584,24,Heat Patches (5-pack) - 5-pack,2,4.67,0.0,0.65
1241,585,3,Organic Night Pads - Night / 14,1,7.3,0.36,0.49
1242,586,5,Organic Postpartum Pads - Postpartum / 20,2,10.61,0.0,2.76
1243,586,14,Organic Tampons w/ Applicator - Super / 16,3,6.94,0.0,2.71
1244,587,24,Heat Patches (5-pack) - 5-pack,1,4.6,0.0,0.32
1245,588,5,Organic Postpartum Pads - Postpartum / 20,10,10.7,0.0,7.49
1246,588,20,Period Underwear - Size M,4,17.7,0.0,4.96
1247,589,18,Menstrual Cup - Size L,1,14.5,0.0,1.02
1248,590,22,Wall-Mounted Steel Dispenser - Steel,3,36.17,5.43,13.4
1249,590,1,Organic Daily Pads - Regular / 20,2,5.6,0.0,1.46
1250,590,25,Cramp Relief Balm - 30 ml,3,3.83,0.0,1.49
1251,591,5,Organic Postpartum Pads - Postpartum / 20,3,10.53,0.0,2.21
1252,592,17,Menstrual Cup - Size M,10,14.49,21.74,8.62
1253,592,11,Organic Tampons - Super / 32,8,9.74,11.69,4.64
1254,593,23,Plexi Dispenser - Plexi,4,21.75,4.35,10.74
1255,593,13,Organic Tampons w/ Applicator - Regular / 32,2,11.19,0.0,2.91
1256,593,21,Period Underwear - Size L,2,17.73,0.0,4.61
1257,593,21,Period Underwear - Size L,4,17.61,0.0,9.16
1258,594,7,Organic Panty Liners - Day / 60,2,7.05,0.0,0.99
1259,595,20,Period Underwear - Size M,1,17.74,0.0,2.31
1260,595,10,Organic Tampons - Super / 16,1,5.43,0.0,0.71
1261,596,6,Organic Panty Liners - Day / 30,3,4.15,0.0,0.87
1262,597,18,Menstrual Cup - Size L,4,14.49,2.9,7.16
1263,597,25,Cramp Relief Balm - 30 ml,4,3.88,0.0,2.02
1264,598,19,Period Underwear - Size S,2,17.77,0.0,4.62
1265,599,24,Heat Patches (5-pack) - 5-pack,3,4.5,0.0,1.76
1266,600,5,Organic Postpartum Pads - Postpartum / 20,1,10.68,0.53,0.71
1267,601,1,Organic Daily Pads - Regular / 20,4,5.62,0.0,1.57
1268,602,22,Wall-Mounted Steel Dispenser - Steel,4,36.09,0.0,18.77
1269,603,15,Organic Tampons w/ Applicator - Super / 32,10,12.28,0.0,15.96
1270,603,20,Period Underwear - Size M,12,17.79,0.0,27.75
1271,603,8,Organic Tampons - Regular / 16,6,4.89,0.0,3.81
1272,604,4,Organic Night Pads - Night / 28,2,13.01,0.0,1.82
1273,605,13,Organic Tampons w/ Applicator - Regular / 32,3,11.15,0.0,2.34
1274,605,10,Organic Tampons - Super / 16,3,5.32,0.0,1.12
1275,606,13,Organic Tampons w/ Applicator - Regular / 32,4,11.01,0.0,3.08
1276,607,16,Menstrual Cup - Size S,2,14.39,1.44,1.91
1277,607,18,Menstrual Cup - Size L,1,14.36,0.0,1.01
1278,608,11,Organic Tampons - Super / 32,3,9.61,0.0,2.02
1279,609,2,Organic Daily Pads - Regular / 40,6,9.6,8.64,6.36
1280,609,16,Menstrual Cup - Size S,10,14.4,0.0,18.72
1281,609,12,Organic Tampons w/ Applicator - Regular / 16,6,6.1,0.0,4.76
1282,609,10,Organic Tampons - Super / 16,4,5.27,0.0,2.74
1283,610,10,Organic Tampons - Super / 16,6,5.25,3.15,3.69
1284,610,22,Wall-Mounted Steel Dispenser - Steel,4,36.04,14.42,16.87
1285,610,9,Organic Tampons - Regular / 32,10,8.78,0.0,11.41
1286,611,15,Organic Tampons w/ Applicator - Super / 32,4,12.34,0.0,3.46
1287,611,5,Organic Postpartum Pads - Postpartum / 20,4,10.64,2.13,2.83
1288,611,12,Organic Tampons w/ Applicator - Regular / 16,3,6.16,0.0,1.29
1289,612,14,Organic Tampons w/ Applicator - Super / 16,2,6.9,0.69,1.7
1290,612,4,Organic Night Pads - Night / 28,2,13.19,1.32,3.26
1291,612,16,Menstrual Cup - Size S,3,14.32,0.0,5.58
1292,613,17,Menstrual Cup - Size M,8,14.47,0.0,15.05
1293,613,14,Organic Tampons w/ Applicator - Super / 16,12,6.88,0.0,10.73
1294,613,21,Period Underwear - Size L,8,17.61,21.13,15.57
1295,613,24,Heat Patches (5-pack) - 5-pack,4,4.56,0.91,2.25
1296,614,21,Period Underwear - Size L,1,17.8,0.89,2.2
1297,615,12,Organic Tampons w/ Applicator - Regular / 16,1,6.14,0.0,0.43
1298,616,18,Menstrual Cup - Size L,10,14.35,0.0,18.66
1299,616,17,Menstrual Cup - Size M,8,14.31,5.72,14.14
1300,616,3,Organic Night Pads - Night / 14,4,7.37,0.0,3.83
1301,617,20,Period Underwear - Size M,1,17.64,0.0,2.29
1302,617,9,Organic Tampons - Regular / 32,2,8.67,0.0,2.25
1303,617,17,Menstrual Cup - Size M,3,14.31,0.0,5.58
1304,618,15,Organic Tampons w/ Applicator - Super / 32,2,12.41,0.0,3.23
1305,619,10,Organic Tampons - Super / 16,4,5.35,0.0,2.78
1306,619,23,Plexi Dispenser - Plexi,2,21.75,0.0,5.66
1307,620,19,Period Underwear - Size S,2,17.66,0.0,4.59
1308,620,1,Organic Daily Pads - Regular / 20,4,5.53,0.0,2.88
1309,621,18,Menstrual Cup - Size L,1,14.44,0.72,0.96
1310,621,4,Organic Night Pads - Night / 28,2,13.13,1.31,1.75
1311,622,7,Organic Panty Liners - Day / 60,2,7.04,0.0,0.99
1312,623,3,Organic Night Pads - Night / 14,1,7.38,0.0,0.96
1313,624,20,Period Underwear - Size M,6,17.6,10.56,6.65
1314,624,11,Organic Tampons - Super / 32,8,9.64,3.86,5.13
1315,624,18,Menstrual Cup - Size L,12,14.32,25.78,10.22
1316,624,19,Period Underwear - Size S,4,17.76,10.66,4.23
1317,625,10,Organic Tampons - Super / 16,8,5.25,0.0,5.46
1318,625,12,Organic Tampons w/ Applicator - Regular / 16,6,6.02,3.61,4.23
1319,625,7,Organic Panty Liners - Day / 60,4,7.09,2.84,3.32
1320,625,11,Organic Tampons - Super / 32,8,9.55,3.82,9.44
1321,626,12,Organic Tampons w/ Applicator - Regular / 16,3,6.02,0.0,1.26
1322,627,14,Organic Tampons w/ Applicator - Super / 16,4,6.82,0.0,1.91
1323,628,1,Organic Daily Pads - Regular / 20,8,5.56,4.45,5.2
1324,628,5,Organic Postpartum Pads - Postpartum / 20,8,10.6,4.24,10.47
1325,629,7,Organic Panty Liners - Day / 60,3,7.23,1.08,2.68
1326,629,6,Organic Panty Liners - Day / 30,3,4.12,0.0,1.61
1327,630,7,Organic Panty Liners - Day / 60,2,7.04,0.0,1.83
1328,631,7,Organic Panty Liners - Day / 60,3,7.16,0.0,2.79
1329,631,8,Organic Tampons - Regular / 16,4,4.91,0.0,2.55
1330,631,16,Menstrual Cup - Size S,1,14.52,0.0,1.89
1331,632,17,Menstrual Cup - Size M,2,14.45,0.0,2.02
1332,632,12,Organic Tampons w/ Applicator - Regular / 16,3,6.04,0.91,1.2
1333,633,1,Organic Daily Pads - Regular / 20,8,5.56,0.0,5.78
1334,633,10,Organic Tampons - Super / 16,6,5.4,1.62,4.0
1335,633,23,Plexi Dispenser - Plexi,4,21.66,4.33,10.7
1336,633,19,Period Underwear - Size S,10,17.76,0.0,23.09
1337,634,18,Menstrual Cup - Size L,3,14.36,0.0,5.6
1338,634,1,Organic Daily Pads - Regular / 20,4,5.54,1.11,2.74
1339,635,4,Organic Night Pads - Night / 28,8,13.13,15.76,11.61
1340,635,1,Organic Daily Pads - Regular / 20,4,5.72,0.0,2.97
1341,636,1,Organic Daily Pads - Regular / 20,3,5.61,0.0,2.19
1342,637,17,Menstrual Cup - Size M,3,14.33,0.0,3.01
1343,637,13,Organic Tampons w/ Applicator - Regular / 32,2,11.08,1.11,1.47
1344,638,14,Organic Tampons w/ Applicator - Super / 16,2,6.77,0.0,1.76
1345,639,4,Organic Night Pads - Night / 28,4,13.13,0.0,3.68
1346,640,22,Wall-Mounted Steel Dispenser - Steel,2,36.19,0.0,5.07
1347,640,13,Organic Tampons w/ Applicator - Regular / 32,3,11.18,0.0,2.35
1348,641,7,Organic Panty Liners - Day / 60,1,7.16,0.0,0.93
1349,642,13,Organic Tampons w/ Applicator - Regular / 32,1,11.04,0.0,0.77
1350,643,11,Organic Tampons - Super / 32,3,9.57,1.44,3.55
1351,643,4,Organic Night Pads - Night / 28,1,13.13,0.0,1.71
1352,643,22,Wall-Mounted Steel Dispenser - Steel,2,36.05,0.0,9.37
1353,644,8,Organic Tampons - Regular / 16,1,4.86,0.0,0.34
1354,644,19,Period Underwear - Size S,1,17.69,0.88,1.18
1355,645,21,Period Underwear - Size L,3,17.75,2.66,3.54
1356,645,14,Organic Tampons w/ Applicator - Super / 16,2,6.86,0.0,0.96
1357,646,21,Period Underwear - Size L,1,17.8,0.89,2.2
1358,646,5,Organic Postpartum Pads - Postpartum / 20,2,10.6,0.0,2.76
1359,647,23,Plexi Dispenser - Plexi,4,21.67,0.0,11.27
1360,648,25,Cramp Relief Balm - 30 ml,1,4.02,0.0,0.52
1361,649,20,Period Underwear - Size M,4,17.67,3.53,8.73
1362,650,14,Organic Tampons w/ Applicator - Super / 16,1,6.86,0.0,0.48
1363,650,17,Menstrual Cup - Size M,2,14.41,0.0,2.02
1364,651,13,Organic Tampons w/ Applicator - Regular / 32,4,11.06,0.0,5.75
1365,651,24,Heat Patches (5-pack) - 5-pack,4,4.59,0.0,2.39
1366,652,6,Organic Panty Liners - Day / 30,3,4.07,0.0,0.85
1367,653,23,Plexi Dispenser - Plexi,3,21.6,0.0,4.54
1368,653,23,Plexi Dispenser - Plexi,4,21.6,0.0,6.05
1369,654,24,Heat Patches (5-pack) - 5-pack,8,4.58,0.0,2.56
1370,654,5,Organic Postpartum Pads - Postpartum / 20,8,10.57,0.0,5.92
1371,654,22,Wall-Mounted Steel Dispenser - Steel,10,36.04,0.0,25.23
1372,655,20,Period Underwear - Size M,3,17.64,0.0,6.88
1373,656,24,Heat Patches (5-pack) - 5-pack,1,4.51,0.0,0.59
1374,656,18,Menstrual Cup - Size L,3,14.32,2.15,5.31
1375,656,16,Menstrual Cup - Size S,2,14.39,0.0,3.74
1376,657,9,Organic Tampons - Regular / 32,1,8.5,0.0,1.1
1377,658,15,Organic Tampons w/ Applicator - Super / 32,6,12.35,3.7,4.93
1378,658,25,Cramp Relief Balm - 30 ml,12,3.79,2.27,3.02
1379,659,23,Plexi Dispenser - Plexi,1,21.68,0.0,1.52
1380,659,8,Organic Tampons - Regular / 16,4,4.95,0.0,1.39
1381,659,10,Organic Tampons - Super / 16,4,5.27,0.0,1.48
1382,659,2,Organic Daily Pads - Regular / 40,2,9.52,0.0,1.33
1383,660,15,Organic Tampons w/ Applicator - Super / 32,1,12.31,0.0,1.6
1384,660,15,Organic Tampons w/ Applicator - Super / 32,1,12.31,0.0,1.6
1385,661,10,Organic Tampons - Super / 16,4,5.4,0.0,1.51
1386,661,4,Organic Night Pads - Night / 28,6,13.09,0.0,5.5
1387,661,23,Plexi Dispenser - Plexi,6,21.63,6.49,8.63
1388,662,9,Organic Tampons - Regular / 32,10,8.58,0.0,6.01
1389,662,10,Organic Tampons - Super / 16,8,5.45,6.54,2.59
1390,662,12,Organic Tampons w/ Applicator - Regular / 16,8,6.02,2.41,3.2
1391,663,3,Organic Night Pads - Night / 14,6,7.36,4.42,2.78
1392,663,19,Period Underwear - Size S,4,17.8,10.68,4.24
1393,663,24,Heat Patches (5-pack) - 5-pack,6,4.56,1.37,1.82
1394,664,10,Organic Tampons - Super / 16,3,5.25,0.0,1.1
1395,664,12,Organic Tampons w/ Applicator - Regular / 16,2,6.02,0.0,0.84
1396,664,17,Menstrual Cup - Size M,4,14.36,2.87,3.82
1397,665,7,Organic Panty Liners - Day / 60,4,7.1,2.84,3.32
1398,665,25,Cramp Relief Balm - 30 ml,10,3.75,5.62,4.14
1399,665,11,Organic Tampons - Super / 32,8,9.67,7.74,9.05
1400,665,9,Organic Tampons - Regular / 32,4,8.67,1.73,4.28
1401,666,1,Organic Daily Pads - Regular / 20,2,5.53,0.0,0.77
1402,666,16,Menstrual Cup - Size S,4,14.35,0.0,4.02
1403,667,18,Menstrual Cup - Size L,4,14.36,2.87,7.09
1404,668,14,Organic Tampons w/ Applicator - Super / 16,4,6.87,2.75,1.73
1405,668,20,Period Underwear - Size M,4,17.74,10.64,4.22
1406,669,1,Organic Daily Pads - Regular / 20,1,5.62,0.0,0.39
1407,669,10,Organic Tampons - Super / 16,1,5.28,0.0,0.37
1408,669,23,Plexi Dispenser - Plexi,2,21.74,0.0,3.04
1409,670,7,Organic Panty Liners - Day / 60,2,7.02,0.0,1.83
1410,671,11,Organic Tampons - Super / 32,10,9.61,4.8,6.39
1411,671,3,Organic Night Pads - Night / 14,4,7.45,0.0,2.09
1412,671,6,Organic Panty Liners - Day / 30,4,4.03,0.0,1.13
1413,672,13,Organic Tampons w/ Applicator - Regular / 32,2,11.06,1.11,1.47
1414,672,13,Organic Tampons w/ Applicator - Regular / 32,1,11.15,0.0,0.78
1415,673,13,Organic Tampons w/ Applicator - Regular / 32,4,11.06,0.0,3.1
1416,674,21,Period Underwear - Size L,6,17.67,10.6,6.68
1417,674,18,Menstrual Cup - Size L,12,14.35,0.0,12.05
1418,674,10,Organic Tampons - Super / 16,8,5.45,6.54,2.59
1419,675,9,Organic Tampons - Regular / 32,3,8.57,0.0,1.8
1420,676,11,Organic Tampons - Super / 32,4,9.52,0.0,2.67
1421,676,23,Plexi Dispenser - Plexi,2,21.62,0.0,3.03
1422,677,20,Period Underwear - Size M,3,17.8,0.0,6.94
1423,678,4,Organic Night Pads - Night / 28,1,13.0,0.0,1.69
1424,678,7,Organic Panty Liners - Day / 60,3,7.06,0.0,2.75
1425,678,22,Wall-Mounted Steel Dispenser - Steel,2,36.03,0.0,9.37
1426,678,23,Plexi Dispenser - Plexi,2,21.7,0.0,5.64
1427,679,11,Organic Tampons - Super / 32,2,9.59,0.0,1.34
1428,680,11,Organic Tampons - Super / 32,4,9.59,0.0,2.69
1429,680,17,Menstrual Cup - Size M,3,14.32,2.15,2.86
1430,680,5,Organic Postpartum Pads - Postpartum / 20,1,10.6,0.0,0.74
1431,681,13,Organic Tampons w/ Applicator - Regular / 32,4,11.19,2.24,5.53
1432,681,17,Menstrual Cup - Size M,3,14.36,2.15,5.32
1433,682,10,Organic Tampons - Super / 16,2,5.3,0.0,0.74
1434,683,11,Organic Tampons - Super / 32,1,9.6,0.0,1.25
1435,684,1,Organic Daily Pads - Regular / 20,4,5.6,0.0,2.91
1436,684,7,Organic Panty Liners - Day / 60,1,7.0,0.0,0.91
1437,684,22,Wall-Mounted Steel Dispenser - Steel,3,36.0,0.0,14.04
1438,685,18,Menstrual Cup - Size L,6,14.32,0.0,6.01
1439,685,17,Menstrual Cup - Size M,12,14.31,0.0,12.02
1440,685,9,Organic Tampons - Regular / 32,4,8.54,1.71,2.27
1441,686,6,Organic Panty Liners - Day / 30,4,4.03,0.0,1.13
1442,687,19,Period Underwear - Size S,3,17.62,0.0,6.87
1443,688,20,Period Underwear - Size M,2,17.61,0.0,2.47
1444,688,25,Cramp Relief Balm - 30 ml,2,3.84,0.0,0.54
1445,689,14,Organic Tampons w/ Applicator - Super / 16,3,6.82,0.0,2.66
1446,690,22,Wall-Mounted Steel Dispenser - Steel,2,36.01,0.0,9.36
1447,690,15,Organic Tampons w/ Applicator - Super / 32,4,12.26,0.0,6.38
1448,691,16,Menstrual Cup - Size S,2,14.35,0.0,2.01
1449,692,11,Organic Tampons - Super / 32,3,9.53,0.0,2.0
1450,692,25,Cramp Relief Balm - 30 ml,1,3.94,0.0,0.28
1451,692,5,Organic Postpartum Pads - Postpartum / 20,1,10.67,0.53,0.71
1452,693,17,Menstrual Cup - Size M,3,14.4,2.16,5.34
1453,694,22,Wall-Mounted Steel Dispenser - Steel,3,36.05,0.0,14.06
1454,694,18,Menstrual Cup - Size L,4,14.39,0.0,7.48
1455,694,8,Organic Tampons - Regular / 16,2,4.77,0.48,1.18
1456,695,15,Organic Tampons w/ Applicator - Super / 32,2,12.27,1.23,1.63
1457,695,17,Menstrual Cup - Size M,3,14.33,0.0,3.01
1458,695,22,Wall-Mounted Steel Dispenser - Steel,4,36.06,7.21,9.59
1459,696,3,Organic Night Pads - Night / 14,3,7.3,0.0,2.85
1460,696,4,Organic Night Pads - Night / 28,1,13.06,0.0,1.7
1461,696,1,Organic Daily Pads - Regular / 20,4,5.6,1.12,2.77
1462,697,9,Organic Tampons - Regular / 32,1,8.65,0.0,1.12
1463,697,25,Cramp Relief Balm - 30 ml,4,3.76,0.0,1.96
1464,698,5,Organic Postpartum Pads - Postpartum / 20,3,10.59,0.0,4.13
1465,699,25,Cramp Relief Balm - 30 ml,2,3.95,0.4,0.98
1466,699,17,Menstrual Cup - Size M,2,14.31,0.0,3.72
1467,699,6,Organic Panty Liners - Day / 30,2,4.07,0.41,1.0
1468,700,1,Organic Daily Pads - Regular / 20,1,5.5,0.28,0.37
1469,701,9,Organic Tampons - Regular / 32,12,8.68,10.42,12.19
1470,701,11,Organic Tampons - Super / 32,8,9.62,0.0,10.0
1471,701,2,Organic Daily Pads - Regular / 40,10,9.55,4.78,11.79
1472,701,16,Menstrual Cup - Size S,4,14.36,2.87,7.09
1473,702,11,Organic Tampons - Super / 32,2,9.53,0.0,1.33
1474,703,25,Cramp Relief Balm - 30 ml,4,3.95,0.79,1.95
1475,703,20,Period Underwear - Size M,2,17.89,0.0,4.65
1476,703,25,Cramp Relief Balm - 30 ml,1,4.04,0.2,0.5
1477,704,22,Wall-Mounted Steel Dispenser - Steel,4,36.1,0.0,10.11
1478,704,2,Organic Daily Pads - Regular / 40,10,9.67,4.84,6.43
1479,704,12,Organic Tampons w/ Applicator - Regular / 16,10,6.17,9.26,3.67
1480,704,11,Organic Tampons - Super / 32,8,9.67,3.87,5.14
1481,705,9,Organic Tampons - Regular / 32,2,8.62,0.0,1.21
1482,705,14,Organic Tampons w/ Applicator - Super / 16,2,6.76,0.0,0.95
1483,706,9,Organic Tampons - Regular / 32,4,8.72,0.0,4.53
1484,706,10,Organic Tampons - Super / 16,1,5.44,0.0,0.71
1485,706,2,Organic Daily Pads - Regular / 40,1,9.68,0.48,1.2
1486,707,1,Organic Daily Pads - Regular / 20,1,5.63,0.28,0.37
1487,707,14,Organic Tampons w/ Applicator - Super / 16,3,6.91,0.0,1.45
1488,707,18,Menstrual Cup - Size L,4,14.46,0.0,4.05
1489,708,25,Cramp Relief Balm - 30 ml,4,3.79,0.0,1.97
1490,709,1,Organic Daily Pads - Regular / 20,3,5.56,0.0,1.17
1491,709,5,Organic Postpartum Pads - Postpartum / 20,4,10.5,0.0,2.94
1492,710,10,Organic Tampons - Super / 16,2,5.29,0.0,0.74
1493,710,5,Organic Postpartum Pads - Postpartum / 20,1,10.64,0.0,0.74
1494,710,16,Menstrual Cup - Size S,3,14.3,0.0,3.0
1495,711,23,Plexi Dispenser - Plexi,3,21.74,0.0,4.57
1496,711,24,Heat Patches (5-pack) - 5-pack,2,4.7,0.0,0.66
1497,712,9,Organic Tampons - Regular / 32,2,8.63,0.0,2.24
1498,712,1,Organic Daily Pads - Regular / 20,2,5.5,0.55,1.36
1499,712,19,Period Underwear - Size S,1,17.6,0.0,2.29
1500,713,10,Organic Tampons - Super / 16,3,5.47,0.0,2.13
1501,714,2,Organic Daily Pads - Regular / 40,3,9.57,0.0,2.01
1502,714,5,Organic Postpartum Pads - Postpartum / 20,1,10.58,0.0,0.74
1503,714,3,Organic Night Pads - Night / 14,2,7.35,0.0,1.03
1504,714,25,Cramp Relief Balm - 30 ml,3,3.75,0.0,0.79
1505,715,18,Menstrual Cup - Size L,3,14.37,0.0,5.6
1506,716,24,Heat Patches (5-pack) - 5-pack,2,4.6,0.0,0.64
1507,717,15,Organic Tampons w/ Applicator - Super / 32,1,12.34,0.0,0.86
1508,718,22,Wall-Mounted Steel Dispenser - Steel,2,36.04,0.0,9.37
1509,719,3,Organic Night Pads - Night / 14,4,7.35,0.0,2.06
1510,720,3,Organic Night Pads - Night / 14,3,7.49,0.0,2.92
1511,720,15,Organic Tampons w/ Applicator - Super / 32,1,12.34,0.0,1.6
1512,720,16,Menstrual Cup - Size S,4,14.58,0.0,7.58
1513,721,11,Organic Tampons - Super / 32,4,9.51,1.9,4.7
1514,721,21,Period Underwear - Size L,6,17.69,15.92,11.73
1515,721,18,Menstrual Cup - Size L,8,14.4,5.76,14.23
1516,721,22,Wall-Mounted Steel Dispenser - Steel,6,36.01,10.8,26.68
1517,722,22,Wall-Mounted Steel Dispenser - Steel,2,36.09,0.0,5.05
1518,722,1,Organic Daily Pads - Regular / 20,1,5.56,0.28,0.37
1519,723,13,Organic Tampons w/ Applicator - Regular / 32,1,11.04,0.0,0.77
1520,724,6,Organic Panty Liners - Day / 30,2,4.13,0.41,1.02
1521,724,23,Plexi Dispenser - Plexi,2,21.66,0.0,5.63
1522,725,10,Organic Tampons - Super / 16,4,5.3,0.0,2.76
1523,725,24,Heat Patches (5-pack) - 5-pack,2,4.59,0.0,1.19
1524,726,1,Organic Daily Pads - Regular / 20,4,5.53,1.11,2.73
1525,726,1,Organic Daily Pads - Regular / 20,4,5.5,1.1,2.72
1526,727,13,Organic Tampons w/ Applicator - Regular / 32,1,11.09,0.0,1.44
1527,727,1,Organic Daily Pads - Regular / 20,3,5.53,0.0,2.16
1528,727,15,Organic Tampons w/ Applicator - Super / 32,3,12.28,0.0,4.79
1529,728,12,Organic Tampons w/ Applicator - Regular / 16,6,6.03,0.0,4.7
1530,728,1,Organic Daily Pads - Regular / 20,4,5.58,0.0,2.9
1531,728,24,Heat Patches (5-pack) - 5-pack,6,4.56,2.74,3.2
1532,729,5,Organic Postpartum Pads - Postpartum / 20,2,10.53,0.0,1.47
1533,729,7,Organic Panty Liners - Day / 60,3,7.02,0.0,1.47
1534,729,3,Organic Night Pads - Night / 14,2,7.28,0.0,1.02
1535,730,1,Organic Daily Pads - Regular / 20,2,5.57,0.0,0.78
1536,731,24,Heat Patches (5-pack) - 5-pack,8,4.53,0.0,4.71
1537,731,16,Menstrual Cup - Size S,8,14.46,17.35,12.78
1538,731,8,Organic Tampons - Regular / 16,8,4.9,3.92,4.59
1539,732,24,Heat Patches (5-pack) - 5-pack,2,4.59,0.0,0.64
1540,732,10,Organic Tampons - Super / 16,1,5.32,0.0,0.37
1541,732,20,Period Underwear - Size M,3,17.74,0.0,3.73
1542,732,15,Organic Tampons w/ Applicator - Super / 32,4,12.25,0.0,3.43
1543,733,14,Organic Tampons w/ Applicator - Super / 16,3,6.85,0.0,1.44
1544,733,23,Plexi Dispenser - Plexi,2,21.66,0.0,3.03
1545,733,4,Organic Night Pads - Night / 28,3,13.06,0.0,2.74
1546,734,15,Organic Tampons w/ Applicator - Super / 32,3,12.35,0.0,2.59
1547,734,6,Organic Panty Liners - Day / 30,1,4.03,0.0,0.28
1548,735,13,Organic Tampons w/ Applicator - Regular / 32,1,11.17,0.0,1.45
1549,735,15,Organic Tampons w/ Applicator - Super / 32,4,12.38,0.0,6.44
1550,736,1,Organic Daily Pads - Regular / 20,2,5.53,0.0,1.44
1551,736,5,Organic Postpartum Pads - Postpartum / 20,2,10.69,0.0,2.78
1552,736,7,Organic Panty Liners - Day / 60,1,7.05,0.0,0.92
